"date","open","high","low","close","volume","oi"
02/04/2014,174900,174975,174850,174925,8549000,0
02/04/2014,174900,174925,174850,174875,10206000,0
02/04/2014,174875,174925,174800,174925,4765000,0
02/04/2014,174900,174900,174800,174825,5213000,0
02/04/2014,174825,174900,174800,174900,3263000,0
02/04/2014,174875,174900,174825,174850,1591000,0
02/04/2014,174825,174850,174750,174775,5317000,0
02/04/2014,174800,174800,174750,174800,1754000,0
02/04/2014,174800,174825,174750,174800,3867000,0
02/04/2014,174800,174825,174775,174800,1752000,0
02/04/2014,174775,174825,174550,174625,4498000,0
02/04/2014,174600,174650,174525,174600,3952000,0
02/04/2014,174600,174625,174425,174425,2964000,0
02/04/2014,174450,174450,174350,174375,2892000,0
02/04/2014,174375,174450,174350,174425,3135000,0
02/04/2014,174425,174425,174350,174400,6641000,0
02/04/2014,174500,174500,174500,174500,54000,0
02/04/2014,174500,174500,174500,174500,54000,0
02/04/2014,174525,174525,174475,174500,1128000,1
02/04/2014,174500,174550,174500,174550,686000,1
02/04/2014,174550,174550,174500,174525,683000,1
02/04/2014,174525,174550,174500,174500,213000,1
02/04/2014,174500,174525,174500,174500,74000,1
02/04/2014,174500,174600,174500,174600,1291000,1
02/04/2014,174600,174600,174550,174575,595000,1
02/04/2014,174575,174600,174575,174575,236000,1
02/04/2014,174575,174575,174550,174550,376000,1
02/04/2014,174575,174600,174550,174575,103000,1
02/04/2014,174575,174575,174550,174575,57000,1
02/04/2014,174575,174575,174550,174550,178000,0
02/04/2014,174550,174550,174525,174550,338000,0
02/04/2014,174550,174550,174475,174500,646000,0
02/04/2014,174475,174500,174450,174450,503000,0
02/04/2014,174450,174475,174450,174475,46000,0
02/04/2014,174475,174475,174450,174475,62000,0
02/04/2014,174475,174500,174475,174475,185000,0
02/04/2014,173850,173875,173825,173875,133000,0
02/04/2014,173875,173900,173850,173875,288000,0
02/04/2014,173875,173900,173850,173875,125000,0
02/04/2014,173875,173875,173850,173850,137000,0
02/04/2014,173850,173875,173850,173875,20000,0
02/04/2014,173875,173875,173850,173875,2000,0
02/04/2014,173875,173875,173850,173875,2000,0
02/04/2014,173875,173900,173875,173900,52000,0
02/04/2014,173900,173900,173850,173850,147000,0
02/04/2014,173850,173850,173825,173850,337000,0
02/04/2014,173825,173850,173825,173825,84000,0
02/04/2014,173825,173825,173800,173800,42000,0
02/04/2014,173800,173825,173800,173825,273000,0
02/04/2014,173825,173825,173825,173825,22000,0
02/04/2014,173850,173850,173825,173825,46000,1
02/04/2014,173825,173850,173825,173850,23000,1
02/04/2014,173850,173850,173825,173825,231000,1
02/04/2014,173850,173875,173825,173825,109000,1
02/04/2014,173825,173825,173800,173825,21000,0
02/04/2014,173825,173825,173800,173825,51000,0
02/04/2014,173825,173825,173825,173825,105000,0
02/04/2014,173850,173850,173825,173850,19000,0
02/04/2014,173850,173850,173825,173825,76000,0
02/04/2014,173825,173825,173800,173825,258000,0
02/04/2014,173800,173825,173800,173825,184000,0
02/04/2014,173825,173850,173800,173850,447000,0
02/04/2014,173850,173875,173825,173850,169000,1
02/04/2014,173850,173900,173850,173900,36000,1
02/04/2014,173900,173900,173875,173875,115000,1
02/04/2014,173875,173875,173875,173875,27000,1
02/04/2014,173850,173875,173850,173875,105000,1
02/04/2014,173875,173900,173875,173900,225000,1
02/04/2014,173900,173900,173875,173900,11000,1
02/04/2014,173900,173900,173850,173850,48000,0
02/04/2014,173875,173875,173850,173875,20000,0
02/04/2014,173875,173875,173850,173850,304000,0
02/04/2014,173850,173850,173850,173850,51000,0
02/04/2014,173850,173875,173825,173850,116000,0
02/04/2014,173850,173900,173850,173875,98000,1
02/04/2014,173875,173900,173875,173900,4000,1
02/04/2014,173900,173900,173875,173875,45000,1
02/04/2014,173900,173900,173900,173900,38000,1
02/04/2014,173875,173900,173875,173900,8000,1
02/04/2014,173875,173875,173800,173850,334000,0
02/04/2014,173850,173850,173800,173825,124000,0
02/04/2014,173850,173850,173850,173850,3000,0
02/04/2014,173850,173850,173850,173850,80000,0
02/04/2014,173850,173875,173850,173850,98000,0
02/04/2014,173825,173850,173775,173775,509000,0
02/04/2014,173775,173825,173750,173800,344000,0
02/04/2014,173800,173800,173800,173800,23000,0
02/04/2014,173800,173850,173800,173850,217000,1
02/04/2014,173850,173900,173850,173900,2e+05,1
02/04/2014,173900,173925,173900,173900,271000,1
02/04/2014,173900,173925,173875,173875,117000,1
02/04/2014,173875,173975,173875,173950,308000,1
02/04/2014,173950,173975,173925,173950,104000,1
02/04/2014,173950,174075,173950,174075,618000,1
02/04/2014,174075,174075,173975,174000,113000,1
02/04/2014,174000,174025,174000,174000,257000,1
02/04/2014,174000,174000,174000,174000,55000,1
02/04/2014,174025,174025,174025,174025,27000,1
02/04/2014,174000,174025,174000,174025,245000,0
02/04/2014,174025,174025,174025,174025,352000,0
02/04/2014,174000,174050,174000,174050,131000,0
02/04/2014,174050,174050,174025,174050,392000,0
02/04/2014,174050,174050,174000,174000,108000,0
02/04/2014,174000,174000,173950,173975,201000,0
02/04/2014,173975,174000,173975,174000,53000,0
02/04/2014,174025,174100,174025,174100,520000,1
02/04/2014,174075,174125,174050,174050,197000,1
02/04/2014,174050,174050,174025,174050,98000,1
02/04/2014,174050,174050,173950,174000,154000,0
02/04/2014,174000,174000,173975,174000,15000,0
02/04/2014,173975,173975,173975,173975,60000,0
02/04/2014,173975,174000,173975,173975,23000,0
02/04/2014,173975,173975,173950,173950,68000,0
02/04/2014,173950,173975,173925,173975,139000,0
02/04/2014,173975,173975,173950,173950,43000,0
02/04/2014,173950,173950,173875,173900,177000,0
02/04/2014,173875,173900,173825,173825,445000,0
02/04/2014,173825,173875,173825,173875,121000,0
02/04/2014,173875,173900,173850,173900,9000,0
02/04/2014,173900,173900,173875,173875,63000,0
02/04/2014,173875,173875,173825,173875,80000,0
02/04/2014,173875,173900,173875,173900,67000,1
02/04/2014,173900,173925,173900,173925,4000,1
02/04/2014,173925,173950,173925,173950,80000,1
02/04/2014,173950,173950,173875,173875,101000,0
02/04/2014,173875,173900,173850,173850,63000,0
02/04/2014,173850,173875,173850,173875,15000,0
02/04/2014,173875,173900,173875,173900,22000,0
02/04/2014,173900,173900,173900,173900,13000,0
02/04/2014,173925,173925,173925,173925,58000,0
02/04/2014,173925,173925,173900,173925,7000,0
02/04/2014,173925,173925,173925,173925,10000,0
02/04/2014,173900,173950,173900,173950,25000,1
02/04/2014,173950,173950,173925,173925,61000,1
02/04/2014,173925,173950,173925,173925,33000,1
02/04/2014,173925,173925,173900,173925,26000,1
02/04/2014,173925,173950,173925,173950,22000,1
02/04/2014,173950,173950,173950,173950,0,1
02/04/2014,173925,173925,173900,173900,35000,1
02/04/2014,173900,173900,173875,173900,25000,1
02/04/2014,173900,173925,173900,173925,47000,1
02/04/2014,173925,173950,173925,173925,3000,1
02/04/2014,173925,173950,173925,173950,36000,1
02/04/2014,173950,173975,173950,173950,19000,1
02/04/2014,173950,173975,173950,173975,35000,1
02/04/2014,173975,173975,173950,173950,16000,1
02/04/2014,173950,174000,173950,173975,139000,1
02/04/2014,173975,174025,173975,174025,42000,1
02/04/2014,174025,174025,174000,174000,31000,1
02/04/2014,174025,174050,174025,174025,173000,1
02/04/2014,174050,174050,174025,174050,49000,1
02/04/2014,174050,174050,174025,174050,5000,1
02/04/2014,174050,174050,174025,174025,50000,1
02/04/2014,174000,174000,174000,174000,3000,0
02/04/2014,174000,174000,173975,174000,38000,0
02/04/2014,174025,174025,174000,174000,31000,0
02/04/2014,174000,174000,174000,174000,26000,0
02/04/2014,173975,174000,173975,174000,3000,0
02/04/2014,174000,174000,173925,173925,167000,0
02/04/2014,173925,173975,173925,173975,32000,0
02/04/2014,173975,173975,173950,173950,21000,0
02/04/2014,173950,173950,173925,173950,56000,0
02/04/2014,173950,173975,173950,173975,12000,1
02/04/2014,173975,173975,173950,173950,129000,1
02/05/2014,173950,173975,173950,173975,82000,1
02/05/2014,173975,174000,173975,173975,86000,1
02/05/2014,174000,174000,174000,174000,52000,1
02/05/2014,174025,174025,174000,174025,57000,1
02/05/2014,174025,174025,173950,173950,63000,0
02/05/2014,173950,174000,173950,173950,132000,0
02/05/2014,173950,174000,173950,174000,26000,0
02/05/2014,174000,174050,174000,174050,138000,1
02/05/2014,174050,174050,174050,174050,3000,1
02/05/2014,174025,174050,174025,174050,182000,1
02/05/2014,174050,174050,174000,174050,164000,1
02/05/2014,174050,174075,174025,174075,98000,1
02/05/2014,174075,174075,174025,174025,123000,1
02/05/2014,174025,174025,174000,174025,103000,1
02/05/2014,174025,174025,174000,174025,4000,1
02/05/2014,174025,174025,174000,174000,82000,0
02/05/2014,174000,174000,174000,174000,30000,0
02/05/2014,174000,174000,173975,173975,4000,0
02/05/2014,173975,173975,173950,173975,86000,0
02/05/2014,173975,173975,173950,173950,24000,0
02/05/2014,173950,173975,173925,173925,365000,0
02/05/2014,173925,173925,173875,173900,96000,0
02/05/2014,173900,173900,173900,173900,35000,0
02/05/2014,173875,173925,173875,173925,41000,0
02/05/2014,173925,173950,173925,173950,94000,1
02/05/2014,173950,173950,173925,173925,57000,1
02/05/2014,173925,173925,173925,173925,5000,1
02/05/2014,173950,174000,173950,174000,260000,1
02/05/2014,174000,174000,173975,174000,66000,1
02/05/2014,174000,174000,173975,173975,16000,1
02/05/2014,173975,174025,173975,174000,94000,1
02/05/2014,174025,174025,174000,174000,45000,1
02/05/2014,174000,174025,174000,174025,74000,1
02/05/2014,174025,174025,174000,174000,134000,1
02/05/2014,174000,174025,174000,174000,66000,1
02/05/2014,174000,174025,174000,174000,6000,1
02/05/2014,174000,174025,173950,173950,46000,0
02/05/2014,173950,173975,173950,173950,77000,0
02/05/2014,173950,174000,173950,174000,32000,0
02/05/2014,174000,174000,174000,174000,1000,0
02/05/2014,174000,174025,174000,174025,38000,1
02/05/2014,174025,174025,174000,174025,26000,1
02/05/2014,174025,174025,173975,173975,29000,1
02/05/2014,173975,173975,173925,173925,65000,0
02/05/2014,173925,173975,173925,173950,63000,0
02/05/2014,173950,173950,173925,173950,26000,0
02/05/2014,173950,173975,173950,173950,28000,0
02/05/2014,173950,173950,173950,173950,12000,0
02/05/2014,173950,173975,173950,173975,6000,0
02/05/2014,173975,174000,173950,173950,54000,0
02/05/2014,173950,173975,173925,173975,82000,0
02/05/2014,173975,173975,173975,173975,3000,0
02/05/2014,173950,173975,173950,173975,50000,0
02/05/2014,173975,173975,173950,173975,7000,0
02/05/2014,173975,173975,173950,173950,5000,0
02/05/2014,173950,174000,173950,174000,40000,0
02/05/2014,174000,174000,173975,174000,11000,0
02/05/2014,174000,174025,174000,174025,89000,1
02/05/2014,174025,174025,174000,174000,70000,1
02/05/2014,174000,174000,173975,174000,18000,1
02/05/2014,174000,174025,174000,174000,241000,1
02/05/2014,174025,174025,174000,174000,44000,1
02/05/2014,174000,174000,173975,173975,74000,1
02/05/2014,173975,174000,173975,174000,24000,1
02/05/2014,174000,174000,173975,173975,54000,1
02/05/2014,173975,173975,173975,173975,25000,1
02/05/2014,173975,173975,173950,173975,63000,1
02/05/2014,173975,174000,173975,174000,24000,1
02/05/2014,174000,174025,174000,174025,117000,1
02/05/2014,174025,174025,173975,174000,1e+05,1
02/05/2014,174000,174000,173950,173950,65000,1
02/05/2014,173950,173975,173950,173975,12000,1
02/05/2014,173950,173975,173950,173975,59000,1
02/05/2014,173975,174000,173975,174000,42000,1
02/05/2014,174000,174050,174000,174050,37000,1
02/05/2014,174050,174050,174025,174050,56000,1
02/05/2014,174050,174050,174025,174025,17000,1
02/05/2014,174025,174050,174025,174025,94000,1
02/05/2014,174025,174050,174025,174050,39000,1
02/05/2014,174050,174050,174025,174025,105000,1
02/05/2014,174000,174025,174000,174000,108000,0
02/05/2014,174000,174000,174000,174000,18000,0
02/05/2014,174000,174025,174000,174025,15000,0
02/05/2014,174025,174075,174025,174050,191000,1
02/05/2014,174050,174075,174050,174050,31000,1
02/05/2014,174050,174075,174050,174050,92000,1
02/05/2014,174050,174050,174025,174025,19000,1
02/05/2014,174025,174025,174025,174025,0,1
02/05/2014,174050,174075,174050,174075,48000,1
02/05/2014,174050,174050,174050,174050,35000,1
02/05/2014,174050,174050,174025,174050,37000,1
02/05/2014,174050,174050,174050,174050,18000,1
02/05/2014,174050,174050,174050,174050,10000,1
02/05/2014,174025,174050,174025,174050,66000,1
02/05/2014,174050,174050,174050,174050,30000,1
02/05/2014,174050,174050,174025,174025,7000,1
02/05/2014,174025,174075,174025,174050,119000,1
02/05/2014,174075,174075,174050,174050,92000,1
02/05/2014,174050,174075,174025,174025,33000,1
02/05/2014,174050,174075,174050,174075,172000,1
02/05/2014,174075,174075,174050,174075,14000,1
02/05/2014,174075,174075,174050,174075,14000,1
02/05/2014,174075,174075,174050,174050,122000,1
02/05/2014,174050,174075,174050,174075,5000,1
02/05/2014,174075,174075,174050,174075,60000,1
02/05/2014,174075,174075,174050,174075,109000,1
02/05/2014,174075,174075,174050,174075,2000,1
02/05/2014,174075,174075,174050,174075,27000,1
02/05/2014,174075,174075,174050,174050,145000,1
02/05/2014,174075,174075,174050,174075,24000,1
02/05/2014,174050,174050,174050,174050,73000,1
02/05/2014,174050,174050,174050,174050,61000,1
02/05/2014,174025,174025,174025,174025,45000,1
02/05/2014,174050,174050,174025,174025,44000,1
02/05/2014,174025,174025,174000,174000,145000,0
02/05/2014,174000,174000,173975,173975,126000,0
02/05/2014,173975,174000,173975,174000,158000,0
02/05/2014,174000,174025,174000,174025,16000,0
02/05/2014,174025,174025,174000,174025,73000,0
02/05/2014,174025,174025,173975,174000,88000,0
02/05/2014,174000,174100,174000,174075,244000,1
02/05/2014,174075,174075,174025,174025,433000,1
02/05/2014,174025,174075,173975,174050,484000,0
02/05/2014,174050,174075,174050,174075,14000,0
02/05/2014,174075,174100,174050,174100,285000,1
02/05/2014,174100,174100,174075,174100,493000,1
02/05/2014,174100,174100,174025,174050,228000,1
02/05/2014,174075,174075,174025,174025,196000,1
02/05/2014,174025,174025,174000,174000,253000,1
02/05/2014,174000,174000,173975,174000,165000,0
02/05/2014,174000,174000,173900,173950,356000,0
02/05/2014,173950,173950,173850,173900,711000,0
02/05/2014,173900,173925,173900,173900,242000,0
02/05/2014,173900,173900,173875,173900,7000,0
02/05/2014,173875,173925,173875,173925,198000,0
02/05/2014,173925,173950,173925,173950,28000,1
02/05/2014,173950,173975,173950,173975,75000,1
02/05/2014,173975,173975,173950,173975,33000,1
02/05/2014,173975,174000,173975,174000,214000,1
02/05/2014,174000,174025,173975,174025,190000,1
02/05/2014,174025,174075,174025,174050,274000,1
02/05/2014,174025,174050,174000,174050,170000,1
02/05/2014,174050,174075,174050,174050,137000,1
02/05/2014,174050,174100,174050,174100,261000,1
02/05/2014,174100,174100,174050,174100,267000,1
02/05/2014,174100,174100,174050,174050,132000,0
02/05/2014,174050,174075,174050,174075,18000,0
02/05/2014,174075,174100,174050,174100,56000,1
02/05/2014,174100,174100,174050,174075,195000,0
02/05/2014,174075,174075,174050,174075,30000,0
02/05/2014,174075,174075,174050,174050,2e+05,0
02/05/2014,174050,174050,174025,174050,18000,0
02/05/2014,174050,174075,174050,174075,146000,0
02/05/2014,174075,174075,174050,174075,61000,0
02/05/2014,174075,174075,174025,174025,284000,0
02/05/2014,174025,174050,174025,174025,114000,0
02/05/2014,174000,174025,173975,174025,49000,0
02/05/2014,174025,174025,174000,174025,119000,0
02/05/2014,174025,174050,174025,174050,210000,1
02/05/2014,174050,174075,174025,174075,88000,1
02/05/2014,174075,174075,174050,174075,136000,1
02/05/2014,174075,174075,174050,174075,71000,1
02/05/2014,174075,174075,174050,174075,36000,1
02/05/2014,174075,174075,174050,174075,5000,1
02/05/2014,174050,174075,174050,174050,181000,1
02/05/2014,174050,174050,174025,174050,3e+05,0
02/05/2014,174050,174075,174025,174075,304000,1
02/05/2014,174075,174075,174050,174075,111000,1
02/05/2014,174075,174075,174050,174075,58000,1
02/05/2014,174075,174100,174050,174100,87000,1
02/05/2014,174100,174100,174075,174100,287000,1
02/05/2014,174100,174100,174075,174100,114000,1
02/05/2014,174100,174100,174075,174100,119000,1
02/05/2014,174100,174100,174075,174100,10000,1
02/05/2014,174100,174150,174075,174150,428000,1
02/05/2014,174150,174150,174125,174150,99000,1
02/05/2014,174150,174150,174125,174150,47000,1
02/05/2014,174150,174150,174125,174125,285000,1
02/05/2014,174125,174150,174100,174125,188000,0
02/05/2014,174125,174150,174075,174075,259000,0
02/05/2014,174075,174100,174025,174050,892000,0
02/05/2014,174050,174050,173925,174000,623000,0
02/05/2014,174000,174100,173975,174025,742000,0
02/05/2014,174025,174075,174000,174075,283000,0
02/05/2014,174075,174075,174025,174075,302000,0
02/05/2014,174050,174050,173925,173950,1207000,0
02/05/2014,173950,173975,173900,173925,382000,0
02/05/2014,173925,174000,173925,174000,770000,0
02/05/2014,174000,174000,173900,173925,996000,0
02/05/2014,173900,173975,173900,173975,287000,0
02/05/2014,173925,174000,173925,174000,593000,1
02/05/2014,174000,174050,173975,174050,1179000,1
02/05/2014,174050,174050,174025,174050,723000,1
02/05/2014,174050,174075,174050,174075,125000,1
02/05/2014,174075,174100,174050,174100,519000,1
02/05/2014,174100,174200,174075,174175,1229000,1
02/05/2014,174200,174200,174125,174175,1375000,1
02/05/2014,174150,174200,174150,174200,579000,1
02/05/2014,174175,174250,174175,174225,996000,1
02/05/2014,174225,174250,174200,174200,1091000,1
02/05/2014,174200,174250,174150,174250,1017000,0
02/05/2014,174250,174250,174175,174200,480000,1
02/05/2014,174200,174225,174175,174225,272000,1
02/05/2014,174200,174250,174200,174250,693000,1
02/05/2014,174250,174275,174250,174250,815000,1
02/05/2014,174250,174250,174200,174200,283000,1
02/05/2014,174200,174275,174200,174275,891000,1
02/05/2014,174275,174325,174275,174325,599000,1
02/05/2014,174325,174325,174300,174300,570000,1
02/05/2014,174300,174300,174250,174300,425000,1
02/05/2014,174300,174350,174300,174350,244000,1
02/05/2014,174350,174350,174300,174325,506000,1
02/05/2014,174325,174375,174325,174375,878000,1
02/05/2014,174375,174400,174325,174400,581000,1
02/05/2014,174400,174400,174325,174325,374000,0
02/05/2014,174325,174350,174300,174350,187000,0
02/05/2014,174350,174350,174325,174350,89000,0
02/05/2014,174350,174350,174300,174325,229000,0
02/05/2014,174325,174325,174225,174225,302000,0
02/05/2014,174225,174300,174225,174300,506000,0
02/05/2014,174300,174350,174275,174325,470000,0
02/05/2014,174325,174350,174300,174325,229000,1
02/05/2014,174325,174350,174300,174325,321000,1
02/05/2014,174325,174350,174325,174350,246000,1
02/05/2014,174325,174375,174325,174375,1056000,1
02/05/2014,174375,174375,174350,174350,97000,1
02/05/2014,174350,174450,174350,174425,1085000,1
02/05/2014,174425,174450,174375,174400,509000,1
02/05/2014,174400,174425,174375,174375,679000,1
02/05/2014,174375,174400,174350,174375,457000,0
02/05/2014,174375,174400,174350,174350,118000,0
02/05/2014,174350,174375,174350,174375,65000,0
02/05/2014,174375,174375,174325,174350,218000,0
02/05/2014,174350,174375,174325,174375,139000,0
02/05/2014,174375,174400,174350,174400,456000,0
02/05/2014,174400,174425,174325,174350,703000,1
02/05/2014,174325,174350,174325,174325,247000,0
02/05/2014,174325,174350,174300,174350,95000,0
02/05/2014,174350,174350,174225,174250,346000,0
02/05/2014,174225,174300,174225,174275,242000,0
02/05/2014,174275,174300,174250,174275,547000,0
02/05/2014,174275,174300,174200,174200,664000,0
02/05/2014,174200,174225,174200,174200,348000,0
02/05/2014,174200,174225,174200,174225,391000,0
02/05/2014,174225,174250,174200,174225,240000,0
02/05/2014,174200,174250,174200,174250,132000,0
02/05/2014,174250,174250,174225,174225,36000,1
02/05/2014,174225,174225,174200,174225,365000,0
02/05/2014,174225,174225,174200,174225,161000,0
02/05/2014,174225,174250,174200,174250,312000,1
02/05/2014,174250,174325,174250,174300,674000,1
02/05/2014,174300,174300,174250,174275,301000,1
02/05/2014,174275,174325,174250,174275,301000,1
02/05/2014,174275,174300,174275,174275,63000,1
02/05/2014,174275,174375,174275,174375,645000,1
02/05/2014,174375,174375,174300,174350,888000,1
02/05/2014,174350,174400,174350,174400,947000,1
02/05/2014,174400,174450,174400,174425,732000,1
02/05/2014,174425,174450,174375,174400,494000,1
02/05/2014,174375,174400,174375,174400,113000,1
02/05/2014,174400,174425,174400,174425,320000,1
02/05/2014,174425,174450,174425,174425,86000,1
02/05/2014,174450,174450,174425,174450,660000,1
02/05/2014,174450,174450,174425,174450,21000,1
02/05/2014,174450,174450,174400,174400,135000,0
02/05/2014,174400,174425,174400,174425,254000,0
02/05/2014,174425,174425,174400,174425,156000,0
02/05/2014,174400,174400,174375,174400,274000,0
02/05/2014,174400,174425,174400,174425,406000,0
02/05/2014,174425,174450,174425,174425,204000,1
02/05/2014,174425,174450,174425,174450,119000,1
02/05/2014,174450,174450,174425,174425,173000,1
02/05/2014,174425,174450,174400,174450,356000,1
02/05/2014,174425,174425,174400,174425,133000,1
02/05/2014,174425,174425,174400,174425,219000,1
02/05/2014,174425,174425,174400,174400,263000,1
02/05/2014,174400,174400,174350,174350,191000,0
02/05/2014,174350,174400,174350,174400,329000,0
02/05/2014,174400,174400,174375,174375,90000,0
02/05/2014,174375,174375,174350,174375,341000,0
02/05/2014,174375,174400,174350,174375,240000,0
02/05/2014,174375,174400,174375,174400,186000,0
02/05/2014,174400,174400,174350,174350,389000,0
02/05/2014,174350,174375,174325,174375,174000,0
02/05/2014,174375,174375,174325,174350,151000,0
02/05/2014,174325,174350,174325,174325,298000,0
02/05/2014,174325,174350,174300,174300,446000,0
02/05/2014,174300,174325,174275,174325,522000,0
02/05/2014,174300,174350,174300,174350,370000,0
02/05/2014,174325,174350,174300,174350,243000,1
02/05/2014,174350,174350,174325,174350,75000,1
02/05/2014,174350,174350,174325,174350,126000,1
02/05/2014,174350,174350,174300,174325,91000,1
02/05/2014,174325,174325,174300,174325,55000,1
02/05/2014,174325,174350,174300,174350,99000,1
02/05/2014,174350,174350,174325,174350,60000,1
02/05/2014,174350,174350,174325,174350,253000,1
02/05/2014,174350,174350,174250,174275,531000,0
02/05/2014,174275,174275,174250,174275,112000,0
02/05/2014,174275,174275,174250,174250,39000,0
02/05/2014,174250,174250,174200,174225,626000,0
02/05/2014,174225,174225,174200,174225,338000,0
02/05/2014,174225,174250,174175,174200,720000,0
02/05/2014,174200,174200,174150,174150,622000,0
02/05/2014,174150,174175,174100,174125,487000,0
02/05/2014,174100,174200,174100,174175,514000,0
02/05/2014,174175,174200,174150,174200,260000,1
02/05/2014,174200,174225,174200,174225,206000,1
02/05/2014,174200,174300,174200,174300,459000,1
02/05/2014,174300,174300,174275,174300,234000,1
02/05/2014,174300,174300,174275,174275,95000,1
02/05/2014,174275,174300,174275,174275,419000,1
02/05/2014,174250,174275,174250,174275,290000,1
02/05/2014,174275,174275,174250,174250,67000,0
02/05/2014,174250,174275,174250,174250,51000,0
02/05/2014,174250,174300,174250,174300,250000,1
02/05/2014,174300,174375,174300,174325,351000,1
02/05/2014,174325,174400,174325,174375,843000,1
02/05/2014,174375,174375,174325,174350,461000,1
02/05/2014,174350,174375,174325,174375,264000,1
02/05/2014,174375,174375,174325,174325,169000,0
02/05/2014,174325,174350,174300,174325,117000,0
02/05/2014,174325,174325,174250,174250,179000,0
02/05/2014,174250,174250,174225,174250,84000,0
02/05/2014,174250,174275,174250,174275,110000,0
02/05/2014,174275,174300,174275,174300,214000,0
02/05/2014,174275,174350,174275,174325,286000,1
02/05/2014,174325,174350,174300,174325,45000,1
02/05/2014,174325,174325,174300,174325,60000,1
02/05/2014,174325,174325,174300,174325,47000,1
02/05/2014,174325,174325,174325,174325,129000,1
02/05/2014,174300,174325,174300,174325,3000,1
02/05/2014,174325,174325,174325,174325,182000,1
02/05/2014,174325,174325,174300,174300,82000,1
02/05/2014,174300,174300,174275,174300,66000,1
02/05/2014,174300,174300,174275,174300,34000,1
02/05/2014,174300,174325,174300,174325,95000,1
02/05/2014,174325,174325,174300,174325,12000,1
02/05/2014,174325,174375,174300,174375,186000,1
02/05/2014,174375,174375,174350,174350,164000,1
02/05/2014,174350,174375,174350,174375,108000,1
02/05/2014,174375,174375,174350,174350,276000,1
02/05/2014,174350,174375,174325,174350,419000,1
02/05/2014,174350,174350,174275,174275,285000,0
02/05/2014,174275,174275,174225,174275,238000,0
02/05/2014,174275,174275,174225,174275,265000,0
02/05/2014,174275,174275,174200,174225,165000,0
02/05/2014,174200,174200,174175,174200,191000,0
02/05/2014,174200,174250,174175,174250,438000,0
02/05/2014,174250,174275,174250,174275,28000,1
02/05/2014,174275,174275,174275,174275,1e+05,1
02/05/2014,174250,174275,174250,174275,6000,1
02/05/2014,174275,174275,174225,174225,58000,1
02/05/2014,174225,174250,174225,174225,65000,1
02/05/2014,174225,174225,174200,174225,140000,1
02/05/2014,174225,174225,174175,174175,245000,0
02/05/2014,174175,174175,174125,174150,377000,0
02/05/2014,174150,174150,174125,174150,43000,0
02/05/2014,174150,174175,174150,174175,147000,0
02/05/2014,174175,174175,174150,174175,61000,0
02/05/2014,174175,174175,174125,174150,242000,0
02/05/2014,174150,174175,174150,174175,376000,0
02/05/2014,174175,174175,174150,174150,178000,0
02/05/2014,174150,174150,174125,174150,220000,0
02/05/2014,174150,174150,174125,174150,14000,0
02/05/2014,174150,174150,174100,174125,436000,0
02/05/2014,174125,174125,174025,174025,698000,0
02/05/2014,174025,174050,174025,174050,231000,0
02/05/2014,174050,174050,174025,174050,58000,0
02/05/2014,174050,174075,174025,174075,394000,0
02/05/2014,174075,174075,174050,174075,218000,0
02/05/2014,174075,174100,174050,174100,187000,1
02/05/2014,174100,174100,174075,174100,97000,1
02/05/2014,174100,174100,174075,174100,53000,1
02/05/2014,174100,174125,174100,174125,153000,1
02/05/2014,174125,174125,174075,174100,332000,1
02/05/2014,174100,174125,174100,174100,8000,1
02/05/2014,174100,174125,174075,174075,162000,1
02/05/2014,174075,174075,174050,174075,50000,0
02/05/2014,174075,174075,174025,174025,27000,0
02/05/2014,174025,174050,173925,173925,704000,0
02/05/2014,173925,173975,173925,173950,547000,0
02/05/2014,173950,173975,173950,173975,260000,0
02/05/2014,173975,173975,173950,173950,370000,0
02/05/2014,173950,174000,173950,173975,73000,0
02/05/2014,173975,174000,173950,174000,254000,1
02/05/2014,174000,174050,174000,174050,185000,1
02/05/2014,174050,174050,174025,174025,69000,1
02/05/2014,174025,174050,174000,174050,583000,1
02/05/2014,174050,174050,174025,174025,2000,1
02/05/2014,174025,174050,174025,174025,257000,1
02/05/2014,174025,174025,174000,174025,158000,1
02/05/2014,174000,174025,174000,174025,34000,1
02/05/2014,174025,174100,174025,174075,241000,1
02/05/2014,174075,174100,174050,174100,384000,1
02/05/2014,174100,174150,174075,174075,729000,1
02/05/2014,174075,174125,174075,174125,204000,1
02/05/2014,174125,174125,174100,174125,16000,1
02/05/2014,174125,174150,174125,174125,107000,1
02/05/2014,174125,174200,174125,174175,797000,1
02/05/2014,174175,174175,174150,174175,129000,1
02/05/2014,174175,174175,174175,174175,2e+05,1
02/05/2014,174175,174200,174175,174200,80000,1
02/05/2014,174200,174200,174175,174200,26000,1
02/05/2014,174200,174200,174175,174200,10000,1
02/05/2014,174250,174250,174225,174250,19000,1
02/05/2014,174250,174275,174225,174275,405000,1
02/05/2014,174275,174275,174225,174225,436000,1
02/05/2014,174225,174225,174200,174225,172000,0
02/05/2014,174225,174225,174150,174175,523000,0
02/05/2014,174175,174225,174175,174200,920000,0
02/05/2014,174200,174225,174175,174200,496000,0
02/05/2014,174200,174200,174175,174175,213000,0
02/05/2014,174175,174175,174100,174125,548000,0
02/05/2014,174125,174175,174125,174175,436000,0
02/05/2014,174175,174175,174075,174100,645000,0
02/05/2014,174100,174100,174025,174075,678000,0
